Episode,Loss,Reward,Step
0,1.5,-1.5,8
1,1.0998170833333334,-1.1666666666666667,24
2,0.9719943535882353,-1.1176470588235294,34
3,1.7750732417,-2.0,4
4,0.9794652871612631,-1.105263157894737,38
5,1.0422595058292143,-1.2857142857142858,14
6,0.8157839042662155,-1.2666666666666666,15
7,2.0733004366666665,-2.3333333333333335,3
8,0.8056658013479087,-1.3333333333333333,12
9,1.5477837122915206,-2.0,4
10,1.1235646442015748,-1.3076923076923077,13
11,2.0055953976109664,-2.3333333333333335,3
12,1.0119262040810157,-1.3333333333333333,12
13,0.8703977880348983,-1.1666666666666667,24
14,1.0283651239568299,-1.3333333333333333,12
15,1.67170805113257,-2.3333333333333335,3
16,0.9505153119314291,-1.4444444444444444,9
17,1.4844895671486436,-2.3333333333333335,3
18,1.1641267551737913,-1.5714285714285714,7
19,0.9638961725685956,-1.2857142857142858,14
20,0.8273483684217167,-1.4444444444444444,9
21,0.7762322257725532,-1.173913043478261,23
22,0.8160601382892722,-1.4,10
23,1.0999470532033706,-1.8,5
24,0.6888528377898263,-1.1904761904761905,21
25,0.8791081677896513,-0.7391304347826086,23
26,0.615249423940429,-1.5714285714285714,7
27,0.8226392480331933,-1.3333333333333333,12
28,0.694491804103285,-1.4444444444444444,9
29,0.8631549291798234,-1.2666666666666666,15
30,1.1346572952713228,-1.5714285714285714,7
31,0.7160082333998573,-1.2352941176470589,17
32,0.8933264157221873,-1.2857142857142858,14
33,1.3233959656199472,-2.0,4
34,1.1092933437908226,-1.6666666666666667,6
35,0.6425012318425674,-1.3076923076923077,13
36,1.0884513248080818,-1.6666666666666667,6
37,1.1996800993239818,-2.0,4
38,0.6685815812804314,-1.6666666666666667,6
39,0.8310339015146715,-1.3333333333333333,12
40,0.9163830884269646,-2.0,4
41,0.8702205765680145,-1.2352941176470589,17
42,0.9255727420891073,-1.8,5
43,0.8801782402907149,-0.6470588235294118,17
44,0.9299573234280236,-1.4,10
45,0.8479916099657381,-2.0,4
46,0.6728248653901998,-1.3333333333333333,12
47,0.7559327759833743,-1.8,5
48,1.1589428145763094,-1.5,8
49,0.9579389851650036,-1.1904761904761905,21
50,0.9939884600085559,-1.4,10
51,0.7648678087617201,-1.2666666666666666,15
52,0.7780348371298199,-1.6666666666666667,6
53,0.9100245724784396,-1.3333333333333333,12
54,0.6757897377667211,-1.3076923076923077,13
55,0.6345333366970078,-1.2352941176470589,17
56,0.798425769117782,-1.3636363636363635,11
57,1.0956457944759515,-1.8,5
58,0.7489835645533786,-1.4,10
59,0.552160526288352,-1.4,10
60,0.5150415390846831,-1.4,10
61,0.7981628581193915,-1.2666666666666666,15
62,0.6116049738599525,-1.2352941176470589,17
63,0.5385107655630533,-1.5714285714285714,7
64,0.5826759822061719,-1.5714285714285714,7
65,0.9461680855041364,-1.4444444444444444,9
66,0.8814785738279842,-1.3636363636363635,11
67,0.7445859597357879,-1.8,5
68,0.9284944667987082,-1.4444444444444444,9
69,0.49215785785811317,-1.5714285714285714,7
70,0.7279381505335942,-0.7692307692307693,26
71,0.88329704169261,-1.3333333333333333,12
72,0.8245915600106855,-1.4,10
73,0.7157898271222153,-1.5714285714285714,7
74,0.635284951103602,-1.5,8
75,0.5814846253409647,-1.2857142857142858,14
76,0.6539920583314934,-1.3636363636363635,11
77,0.6019971776482255,-1.6666666666666667,6
78,0.9230624328454528,-1.1818181818181819,22
79,1.0128783699532595,-1.2105263157894737,19
80,0.7797820137531661,-1.3636363636363635,11
81,0.6760157321284104,-1.6666666666666667,6
82,0.8571980075233583,-1.5714285714285714,7
83,0.6794836826301776,-1.2352941176470589,17
84,0.68834861433317,-1.8,5
85,0.5978203102924673,-1.5,8
86,0.4336463058911882,-1.6666666666666667,6
87,0.40314389005299384,-2.0,4
88,0.5984599428859292,-2.0,4
89,0.6273556408854827,-1.4444444444444444,9
90,0.5912659513762943,-1.5,8
91,0.6144069415855871,-0.45454545454545453,11
92,0.6055465790578088,-1.6666666666666667,6
93,0.7456869166858053,-1.3076923076923077,13
94,0.9966486029698078,-1.1818181818181819,22
95,0.35702983670382943,-2.3333333333333335,3
96,0.6933705620074779,-0.6470588235294118,17
97,0.6115232128427015,-2.0,4
98,0.8309983988255222,-1.6666666666666667,6
99,0.6739628216998872,-1.3333333333333333,12
100,0.5223424287076908,-1.5,8
101,0.4985622797238072,-2.0,4
102,0.6503560671153393,-2.3333333333333335,3
103,0.8241600953050668,-1.16,25
104,0.76005025138462,-1.6666666666666667,6
105,0.6679821546125968,-1.4444444444444444,9
106,0.6744127426989359,-1.3636363636363635,11
107,0.9380266802773992,-1.1290322580645162,31
108,0.8589732081472797,-1.1379310344827587,29
109,0.7474373373022273,-0.14285714285714285,7
110,0.33990902670972534,-2.0,4
111,0.8970013609900531,-1.1481481481481481,27
112,0.739370849879947,-1.121212121212121,33
113,0.569533222881371,-1.3636363636363635,11
114,0.9021681040224475,-1.08,50
115,0.6639698011796847,-0.4,10
116,0.7567681285479041,-1.4,10
117,0.6249453969872393,-1.4444444444444444,9
118,0.6627310476942746,-1.25,16
119,0.6188916833167739,-1.3076923076923077,13
120,0.8009510884245817,-1.5714285714285714,7
121,0.6423068702237045,-0.625,16
122,0.6984796625937497,-0.14285714285714285,7
123,0.7615860200743009,-1.6666666666666667,6
124,0.519306268600928,-1.4,10
125,0.48994684514793346,-1.2105263157894737,19
126,0.5098728269072651,-1.8,5
127,0.9365730489776303,-1.4,10
128,0.4473166073561377,-1.6666666666666667,6
129,0.5275715491933305,-1.5714285714285714,7
130,0.46030329327858965,-1.4444444444444444,9
131,0.7867818017830664,-1.6666666666666667,6
132,0.7360830555780562,-1.25,16
133,0.6268785344218717,0.0,6
134,0.4818701195751567,-1.6666666666666667,6
135,0.6824284828884104,-1.4444444444444444,9
136,0.833992716451146,-1.1333333333333333,30
137,0.29351790803854083,-2.0,4
138,0.30894321160417587,-2.3333333333333335,3
139,0.6309698113085397,-0.3333333333333333,9
140,0.48118932500712036,-1.5714285714285714,7
141,0.6354314902859487,-1.5714285714285714,7
142,0.5874721971769443,0.0,6
143,0.8809674208542347,-1.105263157894737,38
144,0.8251111244086896,-1.4,10
145,0.9050082035042688,-1.1,40
146,0.5843143385399671,-1.6666666666666667,6
147,0.553491599886916,-0.5,12
148,0.42807568414389685,-1.8,5
149,0.5508829616804791,-1.6666666666666667,6
150,0.39699391917977594,-1.5,8
151,0.46806549607038606,-0.6470588235294118,17
152,1.1264946362509618,-1.2352941176470589,17
153,0.45314728794450215,-1.5714285714285714,7
154,0.524523105259472,0.0,6
155,0.47671262613276294,-0.14285714285714285,7
156,0.8392670002893133,-1.4,10
157,0.4880996512615455,-0.4,10
158,0.6739081448886571,-1.8,5
159,0.29678141769061006,-2.0,4
160,0.2671032759215489,-2.0,4
161,0.4599383952631781,-0.25,8
162,0.4663103879829151,-0.5714285714285714,14
163,0.9506694653137243,-1.1481481481481481,27
164,0.2795225170109146,-2.3333333333333335,3
165,0.960489185740594,-1.2222222222222223,18
166,0.9082403638296469,-0.8928571428571429,56
167,0.9996940211862447,-1.4444444444444444,9
168,0.5656156555487258,-1.6666666666666667,6
169,0.4225268141218015,-0.14285714285714285,7
170,0.6962928427646672,-1.5,8
171,0.4194769122988065,-0.4,10
172,0.8070926301572804,-1.4,10
173,0.8209384274637248,-1.8,5
174,0.3428620114073923,-0.6,15
175,0.39301194392039185,-0.5,12
176,0.8506099158930415,-1.4444444444444444,9
177,0.7734500126177226,-1.8,5
178,0.33627669285338724,-0.4,10
179,0.7230788089692866,-1.8,5
180,0.29951941049013603,-0.45454545454545453,11
181,0.6019185751755224,-1.8,5
182,0.3936082149564452,0.0,6
183,0.6490481215161659,-0.25,8
184,0.37757359269154334,0.0,6
185,0.8670796902431008,-1.4444444444444444,9
186,0.7803640905830019,-0.8461538461538461,39
187,0.38897973200237457,-0.25,8
188,0.4580859806878551,-2.0,4
189,0.6602640953500869,-1.8,5
190,0.6131461773484935,-0.5384615384615384,13
191,0.3876344174819244,-0.25,8
192,0.35839661617022694,-2.3333333333333335,3
193,0.34595301443401993,-0.25,8
194,0.3049333704333634,0.0,6
195,0.29743643528932817,0.0,6
196,1.0184933192646621,-1.2352941176470589,17
197,0.4399999666442251,-0.6470588235294118,17
198,0.31670600299098234,-0.45454545454545453,11
199,0.27934238017484125,-0.25,8
200,0.32891357146818495,-2.3333333333333335,3
201,0.6429886053645621,-1.3076923076923077,13
202,0.4940891045748821,-0.3333333333333333,9
203,0.370882331245337,-0.14285714285714285,7
204,0.23403574186246404,0.0,6
205,0.4676420960832353,-1.3333333333333333,12
206,0.5770400858375776,-0.7272727272727273,22
207,0.9780781220622281,-1.2857142857142858,14
208,0.7758226939030358,-2.3333333333333335,3
209,0.4863191531601252,-0.25,8
210,0.1974744669187515,0.0,6
211,0.8320865339279608,-1.4,10
212,0.4047609448296202,-0.25,8
213,0.1752101751344309,0.0,6
214,0.9408839056218403,-1.0952380952380953,42
215,0.483988540381199,-1.6666666666666667,6
216,0.36888488527006386,-0.3333333333333333,9
217,0.5170188578321395,-0.45454545454545453,11
218,0.2389801184962208,-0.14285714285714285,7
219,0.14541696170246846,0.0,6
220,0.14069312004358261,0.0,6
221,0.21572073689293442,-0.25,8
222,0.24093890146848884,-2.3333333333333335,3
223,0.12776825517874862,0.0,6
224,0.9589942529560457,-0.8775510204081632,49
225,0.4131967833355338,-1.8,5
226,0.4396849101506592,-1.8,5
227,0.11538401516651657,0.0,6
228,0.11137389187511076,0.0,6
229,0.24798448062649517,-0.14285714285714285,7
230,0.2088080850645747,-2.3333333333333335,3
231,0.10041410346471215,0.0,6
232,0.22690307515090924,-0.25,8
233,0.44083595412243026,-1.6666666666666667,6
234,0.08975380687255193,0.0,6
235,0.3825460608875193,-0.3333333333333333,9
236,0.3725409135017601,-1.8,5
237,0.08008984380938815,0.0,6
238,0.17899384803879542,-0.25,8
239,0.23758103585017545,-0.14285714285714285,7
240,0.6037086198495204,-0.3333333333333333,9
241,0.2570213496380912,-0.25,8
242,0.2583034133522468,-0.3333333333333333,9
243,0.19180779064186215,-0.25,8
244,0.3818819159436222,-0.4,10
245,0.0563384462037567,0.0,6
246,0.05394180990149105,0.0,6
247,0.35647068243071,-0.25,8
248,0.15003432779890014,-2.3333333333333335,3
249,0.04745430476259682,0.0,6
250,0.32308639214026813,-0.4,10
251,0.18624097387016886,-0.14285714285714285,7
252,0.0415170385313294,0.0,6
253,0.17980833662550522,-0.25,8
254,0.3835916873547659,-1.5714285714285714,7
255,0.03617123575059474,0.0,6
256,0.18028313890224598,-0.25,8
257,0.610625879447215,-0.4,10
258,0.031491721667600746,0.0,6
259,0.030043956751861705,0.0,6
260,0.028650358952283145,0.0,6
261,0.027309745676479123,0.0,6
262,0.39482290394159864,-0.25,8
263,0.3103813619321266,-0.25,8
264,0.11227122495156176,-2.3333333333333335,3
265,0.18707923166879267,-0.14285714285714285,7
266,0.02142425797914237,0.0,6
267,0.1687495302281579,-0.14285714285714285,7
268,0.1756959298587677,-0.25,8
269,0.01841959739043199,0.0,6
270,0.16651810367317252,-0.14285714285714285,7
271,0.15121668810952013,-0.14285714285714285,7
272,0.1870448523227163,-0.14285714285714285,7
273,0.01499846237791612,0.0,6
274,0.0142366101961387,0.0,6
275,0.14404354521655358,-0.25,8
276,0.012255504792476076,0.0,6
277,0.01164879717019709,0.0,6
278,0.011066984173881153,0.0,6
279,0.13211902316474347,-0.14285714285714285,7
280,0.16768574115303334,-0.25,8
281,0.9553904066952872,-1.0625,64
282,0.009464355636175856,0.0,6
283,0.00897551758689128,0.0,6
284,0.12874115154877344,-0.25,8
285,0.007700503491407861,0.0,6
286,0.007310423679199637,0.0,6
287,0.14911238593132142,-0.25,8
288,0.006558494195591763,0.0,6
289,0.006199827099829529,0.0,6
290,0.005859306392768877,0.0,6
291,0.0055360479242629506,0.0,6
292,0.005229218615001918,0.0,6
293,0.004938031690288215,0.0,6
294,0.14171153908268844,-0.14285714285714285,7
295,0.00439964510504165,0.0,6
296,0.004151068761039596,0.0,6
297,0.003915375560488284,0.0,6
298,0.003691957851852746,0.0,6
299,0.9177229587263542,-0.8,30
